IID,type,cp_pgs.background,cp_pgs.HAQER,cp_pgs.HAQER_SNPs_with_no_archaic_missingness,PC1,PC2,PC3,PC4,PC5,cp_pgs.HAQER_resid,cp_pgs.background_resid,cp_pgs.HAQER_SNPs_with_no_archaic_missingness_resid
NA20536,1000 Genomes,-5.11927,1.1583545803987034,0.8197117304658943,26.553408615492454,18.807589591238624,-22.70081116555044,5.265682855050084,0.7217774031182713,1.0965094516849974,0.4472214487810864,0.7678015222544471
NA20538,1000 Genomes,-4.6532800000000005,-0.3501854139025915,-0.7976478201947326,29.250388156864048,25.35362741476451,-21.58394582698991,0.7131995753930932,10.057542699020333,-0.41377290618214463,0.7228626862101276,-0.7669554099815525
NA20539,1000 Genomes,-6.083670000000001,0.8063420945388822,-2.1060535422555535,27.43487799027225,17.537503547625924,-22.909259052248732,-3.89957488056602,0.09416538403854784,0.6772211801196499,-0.028392572184008622,-2.141657757685819
NA20540,1000 Genomes,-9.54267,-0.6328260697787768,-0.35887194849411863,25.750344575401837,15.637377102755352,-16.686831551977296,-2.496243634806459,7.291448802062564,-0.7202916280566671,-1.582285887483418,-0.35480016848768126
NA20541,1000 Genomes,-6.462540000000001,-0.2621822924376362,0.5293500998195042,27.159913139784237,20.568885318529503,-20.144960433191976,8.875049948094583,-4.156029284965743,-0.3268285006599509,-0.0977754103827906,0.4722120663772047
NA20542,1000 Genomes,-5.7098700000000004,-1.6592318456938018,-0.4285522729977902,26.042130116444795,17.343689293124815,-15.579259612810649,6.081739483359564,-3.1670267163480648,-1.7407291301299193,0.1626321700183264,-0.45806789576954715
NA20543,1000 Genomes,-5.19599,0.16058946000549373,-0.4649283124718646,25.684104849913464,16.880709798532852,-10.535996990660387,2.5221450517422177,2.9295603514144286,0.1296548373777502,0.35199969581823054,-0.4495729409171005
NA20544,1000 Genomes,-7.55591,0.15979663909139508,0.6822911368971685,27.62303764981773,18.160594657631847,-17.782032544173802,-2.3888209391384483,-3.1958996689185515,0.04275159027321894,-0.6612267613371895,0.5958095880267483
NA20581,1000 Genomes,-9.772780000000001,-0.49636176993953873,-0.19865570352163955,26.66192789203788,22.349702323124678,-5.621791594878194,-0.3636418522678849,-12.86456390298419,-0.5832206786533026,-1.570133058351757,-0.28122473862210434
NA20582,1000 Genomes,-4.21612,-0.1975673879385924,0.9548689260228999,25.51821673594403,14.937720825859625,-10.50008885395027,2.656062616646761,2.396165706395615,-0.23763345773077652,0.7522365358750689,0.9394988441005472
NA20585,1000 Genomes,-7.10987,0.8832457232064558,2.218006687849317,28.983595546226773,22.804364965312384,-19.05740844541354,6.203789055768553,-7.823664977426689,0.8123905095539616,-0.3541299284950745,2.1005526970718735
NA20586,1000 Genomes,-5.2423,1.2955125985377782,0.5898151609897435,29.920649015034197,23.643790547651825,-16.205078115742285,8.566835524636318,-0.6663644381788573,1.2857935537997203,0.47428786133611894,0.5660975149098655
NA20587,1000 Genomes,-3.6192100000000003,0.1173807201871148,-0.6628139672108297,23.931326847683923,15.557237638895318,-11.269927313463837,-1.9289482020924247,4.02853005304372,0.05850090752397218,1.0018637286589176,-0.6532973282993488
NA20588,1000 Genomes,-1.8663900000000002,1.346352239654357,-0.14061571164967185,28.90609066191653,17.65313865268472,-16.256328356508536,-2.353982214810238,-1.5325479698783215,1.258440297152667,1.8167956947157615,-0.19784199311539377
NA20589,1000 Genomes,-11.79093,0.011142717697889432,0.849944261051014,29.785343788307394,22.647243009720775,-19.777282188343165,11.07381542135305,-6.721687110737527,-0.042671778935429415,-2.3829439577830924,0.7778707963822209
NA20752,1000 Genomes,-6.9366200000000005,0.1855633187996027,0.06098838267997644,27.26757527052797,21.55745549490786,-15.141321712860549,6.862484639792842,-7.881120638268781,0.12582965603482454,-0.3022941922016249,-0.001672160463728075
NA20753,1000 Genomes,-6.25628,1.5419808002082103,0.8906854252619774,27.254626138096274,24.322720488143567,-11.100351082440019,12.094476417607822,-2.4173257763875293,1.5776443812314092,0.046044038975618026,0.8816695482718279
NA20754,1000 Genomes,-6.84803,-0.008380497311791002,-0.23794182615364,27.37064699298898,24.666062149793387,-23.605705957238186,4.680905713336963,0.8579518127046053,-0.08611718670920662,-0.221268147780724,-0.2696932758816286
NA20755,1000 Genomes,-8.54016,-0.17992712259989638,0.7862457741497458,28.66393685389173,20.93192241674146,-16.854641703615204,4.508335085938532,-9.92884582465967,-0.2770598793312503,-1.0160921999224297,0.6813784726654639
NA20756,1000 Genomes,-4.86315,-0.5511655156266112,0.4426942902279313,24.22604085957293,20.486030752662582,-21.381366288437828,0.19523428130931408,-16.436177817669815,-0.7228946764158721,0.5760499276271832,0.27675018171909943
NA20757,1000 Genomes,-7.38424,-0.05545423908640103,-0.08871922866665888,26.858078628171224,25.280312916342325,-8.434222306187998,-11.255435215177572,0.02824287868728299,-0.16301568508920383,-0.5336616078641929,-0.1318885823472221
NA20758,1000 Genomes,-9.66008,0.19279780964075333,0.32709932034365014,23.399422500900044,21.069679939435034,-21.840024958523525,7.144432048267423,0.7083949010992858,0.1381358981155819,-1.5019633930226983,0.2986641595822191
NA20759,1000 Genomes,-5.79732,-0.07240078612526066,0.3602419340866958,25.673543868242465,17.104478978821614,-13.292690290406675,2.0749405119880953,-1.9174593437324055,-0.1400583114608759,0.09955521809384889,0.31851600571645394
NA20760,1000 Genomes,-8.88347,-1.6762774953469237,-1.1413609754030982,22.711462899813927,13.646864516949458,-19.81148425104704,3.683776889745843,2.8031058283996435,-1.7732239813817547,-1.2932593914336155,-1.1403658273718986
NA20761,1000 Genomes,-6.97117,-1.0543094882364965,-0.5905469021223352,27.360357306523326,20.02383576543417,-17.60717274474079,3.1510838570144046,6.336323341471979,-1.1155826094347951,-0.36528594459872415,-0.5700843980543713
NA20762,1000 Genomes,0.52349,-1.7393067580177701,-1.8816537965221516,28.944409517678658,20.742539576193057,-13.024574214155084,-1.7556737781480163,8.799594338581302,-1.8102881245446152,2.8954603027402612,-1.823906229459183
NA20763,1000 Genomes,-2.79518,-0.4117281373595028,-1.028999431249846,25.641563671271992,20.573394323793952,-13.495104745124566,2.0873490162039854,2.1992608705930543,-0.4644117838931918,1.4605490288547103,-1.0155136236004567
NA20764,1000 Genomes,-6.32907,0.5276655432331903,-0.0656002346898027,26.798660663394244,23.34925917486084,-14.448367383530025,4.322588246925257,-0.07763467998612995,0.49291602607365553,-0.02926050543118613,-0.07894185109876155
NA20765,1000 Genomes,-5.562860000000001,0.4605730733775881,0.578983184790797,27.85803876615726,24.228357255859514,-4.94241584626136,-7.379224883005695,10.535650158168982,0.437476832584388,0.24815782042676857,0.6144810368459843
NA20766,1000 Genomes,-5.93362,1.402543421941102,0.9294865340343234,25.26556818908323,15.814632686964499,-16.95327420140985,-3.090697273050745,-4.306191174235441,1.2971973615710826,0.007382579908149717,0.8317659072921841
NA20767,1000 Genomes,-5.41873,-0.2167932951054858,0.6344364360779416,25.068042600398886,18.611999367661987,-20.40116169215685,3.741595748801473,0.5502266626926082,-0.29727808395952027,0.3021559929970879,0.5885049155772382
NA20768,1000 Genomes,-2.83013,0.04216183596200091,1.3184676494770933,26.917125837118544,20.16975440947951,-25.597256220031422,14.673735583944566,-2.4975181584688277,-0.0019860151261957577,1.5144407444024606,1.2593373545740516
NA20769,1000 Genomes,-5.50386,-1.876762083999632,-2.2869637119066173,26.635113305486225,21.776885460649147,-14.752796325036233,-6.229732479876287,5.650811688973965,-1.9936585157464448,0.26033632621643454,-2.2595140457512395
NA20770,1000 Genomes,-5.91443,0.2318442396601141,0.3814208726249347,29.063482015849523,22.997687658241478,-32.25401490557662,-2.3067427985417637,-1.550980704223827,0.06183015078455506,0.15151122747271126,0.26787746357828585
NA20771,1000 Genomes,-7.50987,0.44065344791085825,0.7969160790621409,28.913810680235134,21.012923496899855,-12.204478762650625,0.11098894850217628,-0.7498552452420523,0.38150486440077525,-0.5978498349195839,0.7520325651027352
NA20772,1000 Genomes,-3.5300700000000003,0.2128165377217454,0.8172866611676227,28.495796280894346,21.498639261586877,-27.16787852140613,1.5891223073563103,0.5402826927464613,0.09592058379428245,1.1769007862307537,0.7380281551086288
NA20773,1000 Genomes,-8.406130000000001,-0.8473832296567365,-1.181778797040959,24.572207165271493,16.855197228507432,-25.477932057542322,9.55107634566104,5.651527826706922,-0.9082645841405355,-1.0049082892420103,-1.158974393058055
NA20774,1000 Genomes,-2.26688,1.4747892277383459,0.9744311516956243,28.44220222539579,20.813166957027125,-5.2220771396030905,-4.629071577954615,-0.8708144122145475,1.433674196852711,1.6616842726095111,0.9324663691528274
NA20775,1000 Genomes,-8.99741,0.16316612797631447,0.41957529625107504,25.29448619492812,26.286037120300524,-17.62906548535705,-0.4730073965722493,-3.268790478822372,0.0726572183782045,-1.165162512060185,0.3544545167908683
NA20778,1000 Genomes,-11.73859,-0.28299384143272693,-0.0955094227018195,26.668281534039593,18.984531775667218,-6.044202856574616,3.268797065047291,-3.916889042255044,-0.3181315573009622,-2.4736056919824065,-0.11381359244631002
NA20783,1000 Genomes,-8.77796,0.44213998712479335,0.49119567619336385,27.02305402946837,19.36378601604751,-22.970588963691775,5.314161262130533,-2.6202438476586605,0.35685898323940224,-1.1399497134801966,0.42278769946256445
NA20785,1000 Genomes,-7.54032,1.232582438481194,1.4122369956769296,25.46189069082978,15.344020418685606,-15.197709634582585,1.0367722395556649,-0.61168794557758,1.1711480557716392,-0.6917471774212621,1.3486294629555242
NA20786,1000 Genomes,-2.1765700000000003,-2.6187433569817498,-1.0180057837643481,28.88636933149248,21.96545680867046,-26.533546700180445,13.38715414381112,13.157945492119147,-2.654136206603077,1.8102996511691558,-0.9393558375044263
NA20787,1000 Genomes,-6.90972,-1.1043563084389767,-1.6262131637708734,29.35633210558164,26.80913982928553,-20.465646644264716,4.367620771262797,7.878115347471922,-1.1573792989732257,-0.22685684354083993,-1.5774338717610317
NA20790,1000 Genomes,-4.66144,-0.2655517813225556,-0.45522803527877814,27.94915287026331,23.643479422765477,-28.295482617703893,3.0882134219646185,-1.3315796954867578,-0.388767337184705,0.7232094613565808,-0.5193379751035505
NA20792,1000 Genomes,-6.69568,0.6215157189396237,1.2334285527510347,26.385612937352047,16.132407398723764,-7.926128934029219,-5.367975733704989,-5.845763679587786,0.5265207126871668,-0.34131719140116695,1.1406757198410653
NA20795,1000 Genomes,-6.785810000000001,1.166480994768215,1.1183185967264078,28.888084945246213,27.95934222281577,-20.820554823607168,0.445514492551045,19.848630371016405,1.1679408726204572,-0.1829371702018682,1.1822173443077162
NA20796,1000 Genomes,-6.75426,0.4262835688428194,-1.0686088964549494,26.824505280401375,21.87071870368018,-30.60507682971785,4.557293336278685,3.2987803654661016,0.32692355138042656,-0.21485256313847975,-1.0941580418875947
NA20797,1000 Genomes,-0.34702000000000016,1.2643943776594042,0.4009830982976591,26.24068211710096,21.39667459247661,-11.556972702100916,-0.6326027407741698,8.81228714170883,1.254131144208421,2.5237303990962996,0.42872509906772266
NA20798,1000 Genomes,-5.04402,0.8730381539374351,-0.4928974450452641,26.335501146803466,22.864767794143,-19.229220709637495,-0.3426624282972308,11.081836729636974,0.8339548842558655,0.5025639278175751,-0.4563466341273247
NA20799,1000 Genomes,-9.1342,0.049198121574626816,1.0783857889482014,30.18364438505291,19.60612017827057,-11.055475656437036,-4.428418241007256,-0.9958940347559442,-0.04222517437006828,-1.3475091191070547,1.0125778826618843
NA20800,1000 Genomes,-6.05189,-0.3414643838475059,-0.03342764866606574,26.43175839321854,17.395624373881137,-9.42278257188279,-1.2125276679959458,12.480492029305186,-0.3614842592946457,-0.03978274868109933,0.027290764313831567
NA20801,1000 Genomes,-10.68987,0.9722398708140345,-0.5373570488469107,26.772848116584136,22.153661494268096,-16.431000925506034,-2.674648586190227,21.101101408578472,0.9693685096217478,-1.999919103804543,-0.4343182738017833
NA20802,1000 Genomes,-4.4858400000000005,0.4416444740534818,0.43541908233311644,27.11143039302449,22.417106971164472,-9.472775754901114,0.8175729361328999,2.238323886254748,0.41421077811701107,0.7391925542433009,0.4311334520264308
NA20803,1000 Genomes,-3.1386600000000002,-1.449927124371746,1.5692198149183798,26.184192825192373,17.141417730213185,-16.722563765553765,-8.406354238218153,-0.40958817910202544,-1.6125748244746916,1.2249603263506024,1.4684755504150737
NA20804,1000 Genomes,-4.57217,1.412156375524549,-1.0817042706656161,28.101387980349244,16.52353653663236,-13.100874927250395,-4.956822078506396,8.400876533342501,1.3599221683050122,0.5907396877830007,-1.0553465043519905
NA20805,1000 Genomes,-7.80662,-0.7518483095078436,-0.3050354100724884,26.142772666077562,21.377168963106502,-16.593364882760806,10.703859299648693,0.4448115400390965,-0.7767490371760198,-0.6772048875788912,-0.2972989924619707
NA20806,1000 Genomes,-6.84143,-0.16625096183169388,2.8208789153996445,28.721788373310666,24.215594477376758,-10.815248458082982,-0.9819282287359499,-13.648451760983757,-0.2777331659997113,-0.25175813173280553,2.6583688162371275
NA20807,1000 Genomes,-8.20325,-1.8702213114583175,-0.6477785375615456,25.097824652103874,17.732677209574412,-9.486420698868377,-7.491446025294705,11.76064457283619,-1.9525752932417875,-1.001472108485298,-0.5999575920902248
NA20808,1000 Genomes,-6.24371,1.0210974596453668,0.8100114532728077,27.398847567967326,23.417989291576205,-14.407636735715192,-2.2458070946571604,-2.3377171586962,0.9446869536978123,-0.014466934134997,0.7433547951180579
NA20809,1000 Genomes,-8.11879,0.8175406899505264,0.5390503770125908,27.17464731055954,17.197332843020316,-15.12674290684474,0.7662213684852962,8.059300361558956,0.7827538261648427,-0.9247013485118614,0.5475459309640275
NA20810,1000 Genomes,-6.00481,-0.7565061323781734,-0.32799273276279317,29.77578824719029,21.6296600328802,-18.62274879113899,-3.482890019278428,9.502964220047911,-0.8462631217855355,0.05588104436414592,-0.31811997064885583
NA20811,1000 Genomes,-5.67243,0.23491642070224655,0.12937533689123645,26.468240723581772,20.198018141737904,-19.163373278092383,7.645300231380555,-3.3335834806989872,0.1775776844168915,0.23413771327290128,0.08441026229993526
NA20812,1000 Genomes,-7.36498,-0.2052973918510547,-0.1656747610651453,25.736303340897365,19.63668634560174,-7.916071397298743,-3.812008189112068,10.186098429214198,-0.23688004041063762,-0.5917705115523281,-0.11852994908928526
NA20813,1000 Genomes,-7.95704,-0.4145030105588483,-0.2356784281419198,25.87268259342822,17.853320320976433,-24.39056239925807,-2.3865987660412085,16.96328789368903,-0.4942696828761711,-0.8528216490848679,-0.193107893051956
NA20814,1000 Genomes,-4.50061,-0.2992466701717503,-0.12735866615245353,25.908094151895853,22.100757250354018,-8.530212047483042,1.6604717299793386,-12.427438462687851,-0.3824814168614853,0.74291689700538,-0.21043997826284547
NA20815,1000 Genomes,-8.3615,1.759808346356827,1.0290760465500115,26.47194445177401,19.530702634893238,-17.94032758358532,1.5763730201776192,-12.412353677859036,1.6582233610951018,-0.9691275159264108,0.8911439126170538
NA20818,1000 Genomes,-6.93739,0.11034443457448881,0.2079475821552373,27.574239300118847,11.695304767352024,-23.513447741629836,-10.594371163141817,6.056771965669619,-0.05961993654164465,-0.5207672190761581,0.1387611167289902
NA20819,1000 Genomes,-6.57779,-0.1262135056697097,0.9663475873680523,22.42971126497277,19.467157409613584,-10.763667164477342,-9.274927012891412,3.9762724576307735,-0.2243713579059123,-0.26537608555360315,0.9278460712453358
NA20821,1000 Genomes,-6.82398,0.030665932707569746,-1.288158503591808,25.21716751463898,18.014138088139976,-5.0248364544282245,-1.057952120431124,-9.28685475768673,-0.04220258132153916,-0.35437270104470303,-1.3302309695608252
NA20822,1000 Genomes,-1.5039900000000002,1.6126409641772568,1.1673049965514948,25.9711073781527,18.984360702583388,-17.09299030988665,-2.1803133217861874,-0.7093613981982501,1.5331439313668345,1.9929953435661665,1.0935916257173335
NA20826,1000 Genomes,-7.07214,0.4650326910193932,-0.40818169089230855,27.14164675533263,20.67494518515163,-21.861893448815884,4.193409182772542,14.917741598271414,0.44595448149892003,-0.39763119688089116,-0.3443163308179537
NA20827,1000 Genomes,-3.36017,-0.9945506118363071,0.12113010127711295,24.824670168689586,20.390816183218156,-25.65191387212054,7.469276395113243,9.988240981089739,-1.049638393048455,1.2424761736710495,0.14387361873408913
NA20828,1000 Genomes,-4.69432,-1.088896300614052,-0.22840322024710483,27.76456865680213,21.954569523931507,-18.46431991805912,-5.098075575146693,12.799031358183912,-1.1783398786112211,0.6215398511343435,-0.2012762718559922
NA20832,1000 Genomes,-9.378070000000001,-0.2313613794020493,-1.7107672466372774,25.693535147091254,22.50083434647747,-17.218567058600733,-2.682031507342007,-11.513877819257031,-0.3763028693855906,-1.3892266341513682,-1.800678285125699
sample1,EpiSLI,-8.715643018578483,0.48777557781637587,0.49313573163198116,-1.4926075387598365,-8.615204598146748,-1.3800039403219584,0.03966876364355348,-0.2265211967905578,0.4579011837212931,-1.6206014426487423,0.49580044073339097
sample2,EpiSLI,-3.8172996902903167,0.2858654857166501,-0.1871770421764872,-0.7295203556924464,-8.465151441315935,0.7775202002087643,-1.385028245469038,-1.154751372653993,0.2504918705738027,0.5163879405413295,-0.17652238810195617
sample3,EpiSLI,-6.179841990932416,-0.5667246260657981,0.7862457741497457,0.23714434560049377,-7.933553238576133,-0.7114472802954808,-0.40204044577573333,-1.7027742332171536,-0.6174016726736511,-0.5008967052264424,0.7733673377140153
sample4,EpiSLI,-5.759168531845422,-1.5094877955434107,0.5540858066618749,-0.8203872056917888,-8.426378660228849,-1.3015710146614388,-0.0597011429730929,1.180870683629947,-1.563773469986383,-0.3260658307894131,0.5642348228483113
sample5,EpiSLI,-1.1211895307237372,1.0281337452579926,1.1729634915807952,1.173375526382815,-6.522986326783196,-1.9302138352098566,-1.3456043934702386,-0.27492372617571276,0.9961870692410603,1.730057184089965,1.1555723603811499
sample6,EpiSLI,-2.716990263456321,-0.675306974003885,-0.8469575625929223,3.3207676138415048,-8.502204701808122,1.7007674522496552,-3.0544048035161095,-1.8879992228153606,-0.7365256903036392,0.9942229394945198,-0.835829195795838
sample7,EpiSLI,-11.937527999113023,-0.8372747630019781,-1.570598241197177,0.828755056810676,-6.5241689520940644,-1.5221794453089015,-1.763047020430362,-1.305389137572342,-0.9007867658587354,-3.001530097549152,-1.5439431297896435
sample8,EpiSLI,-4.707074256953359,1.0312017388657195,1.3131256658397736,-0.7245619936254803,-11.17102286845228,-1.7923101325701225,-1.603350567735137,0.4441275631734195,0.9952796215452626,0.08832649457405273,1.2950424689857603
sample9,EpiSLI,-3.438701814784519,0.6261735418099533,0.07909556677373794,-3.1702997580560055,-7.335033342656107,-0.655945847109304,-1.421772311418277,-1.851559253387462,0.5898706139195281,0.6987865217403452,0.07915720397017828
sample10,EpiSLI,-6.462435574441356,0.7758184893460823,1.167466667838046,-1.5712537932381652,-7.223811092115072,-1.5088769385831435,-1.706698445208598,-0.1224209942558221,0.7414560026461205,-0.6214947071271688,1.1535346722185282
sample11,EpiSLI,-6.456922156882539,0.3700011935401334,0.535493608708459,1.6165381556277052,-8.501893429436723,-2.0151560623537685,0.28021992667030826,-1.932345112276203,0.32840085476892455,-0.6240148543304558,0.5218267019759961
sample12,EpiSLI,-8.303986575894355,-1.5901939938411342,-1.2015625161624717,-2.4710741777766048,-6.073018457411784,-1.312412013377167,-3.0452947177608776,-1.39645665795214,-1.6687902873533622,-1.4150379495842331,-1.1820347302230798
sample13,EpiSLI,-2.1593057215442126,0.12602060268981627,-0.5674279081454789,-2.3379930552537336,-5.487915049987032,-1.162593448923282,-0.2155513825913713,-0.8053535421902672,0.09359716819477035,1.2914410144029709,-0.5453442902442971
sample14,EpiSLI,-3.2831476255856287,-0.4744600921875623,0.022672287767284652,-1.0559272171011005,-9.916123744707784,-0.5184690284423944,-2.7820097979945166,-0.4947944058256717,-0.5350607968461585,0.7236155972280255,0.023900082970808298
sample15,EpiSLI,-2.8016200952220918,2.0899191544646722,2.606987803292087,-0.6306998580742361,-10.01785434306726,-0.0010115260445108726,-0.6478919014364762,-1.174418340933389,2.0793040797424185,0.9415970187923642,2.5644573958412593
sample16,EpiSLI,-5.71982170638428,0.14759890294707173,-0.7421945689075877,-2.916381055928085,-8.988820208088528,-1.5534388490960789,-2.5483890652395065,-1.5947651388865351,0.0914399938845224,-0.3265756881859934,-0.7338220700242316
sample17,EpiSLI,-7.522442543682408,0.2387814226584777,0.004726774960074638,-1.2678151835716287,-7.164985861134101,-0.005613709236489276,-2.9915563155142944,-2.3386710288967074,0.1872201896579661,-1.0890989557082025,-0.0020115698161785457
sample18,EpiSLI,-10.515404875535296,-1.3398352222238779,-0.49144240346630114,-0.7737627232423234,-7.818314844883918,-1.035794971172917,-0.28521058905212143,-2.8068432818429656,-1.4058125213101687,-2.394183264771836,-0.4875134490486417
sample19,EpiSLI,-5.044929897485529,1.3763803317758452,0.8059696711090216,0.5971001696566517,-6.804991322953138,-3.6627080765519873,0.11877748986383735,-1.8305663795741418,1.3446450131482226,0.01943075819912085,0.7847993135287704
sample20,EpiSLI,0.8028152768801267,-0.0891491279355956,-2.160375094536838,-0.7507480908533538,-7.728228786359382,-2.0705981167439558,-1.2779974221753234,-1.4243272088201413,-0.14241115386149017,2.5527824505769763,-2.1232716696284593
sample23,EpiSLI,-2.4399882175243244,-0.8910874825464273,0.56588781058013,3.330557957958484,-5.87677336791133,-0.5957061719027236,-1.4203331051273227,-0.1612603970607662,-0.9455743984302947,1.1630400628380346,0.5628275902258454
sample25,EpiSLI,-6.9781709575543065,-0.5385504181842562,-0.05719332778912766,-0.8891323513797849,-7.541012848897961,-1.887534341745688,0.16280466868336216,0.4896013766008783,-0.5811486490627192,-0.8434881973120372,-0.04055362079011398
sample26,EpiSLI,-4.023292364238471,1.3136013353063867,1.5785967495383637,-1.0069375622612753,-6.810424392313237,-1.778496710348503,-2.1457618888175034,0.15909641697274862,1.284438294757475,0.4503231962931689,1.5563991669586534
sample27,EpiSLI,-3.474389010361239,1.9183614268789781,2.704152246509503,1.7805453130187754,-6.9961455721910975,-2.965019915740137,0.6613658344211434,-2.6863416941765186,1.8967340185616253,0.7066578891377938,2.6450835525678693
sample28,EpiSLI,-12.465803430638411,-0.5229421495068796,0.4837587970119976,1.4500509513692754,-4.426478982509946,-2.9259109036085156,-1.671330029716368,0.038040599043350797,-0.5799899673702722,-3.1992400761474604,0.47849028204151145
sample29,EpiSLI,-3.116584744078004,-0.6750961551718232,-0.23001993311261928,0.5794793816480954,-6.488190647568596,-1.8069505207762993,-0.10986643757561246,-0.43266701612172487,-0.7239115358601109,0.862261876975994,-0.21742840103612268
sample30,EpiSLI,-4.105363794643251,-1.0073348490761487,-0.64939525042706,-2.450166081218361,-8.522744515932498,-0.26881220690278634,-0.6743930053574058,-1.4987051426323381,-1.0622172563966452,0.3923844326929326,-0.631736332399634
sample31,EpiSLI,-8.065222754906667,-0.163050612744261,0.8905237539754259,-0.12204489347674495,-8.32344724589433,-2.208356637147324,-0.963931170670592,-1.125859432501904,-0.21637994056538687,-1.332125867654506,0.8727989988410345
sample32,EpiSLI,-10.128065409273471,-0.4728327748531191,0.4118150744966057,-2.527373460293273,-3.7882103539609617,1.195067355561251,-1.0926017227870155,-0.8578006246086197,-0.5058918081230956,-2.1751014821910797,0.4220018750799248
sample33,EpiSLI,-7.855639443526825,-0.9196290354539803,-1.8643549688611476,-0.2845214769444166,-7.263888717827193,-3.395876867197123,-0.9858660181590377,-1.6110999279185647,-0.9897251933612795,-1.2226043998727265,-1.8372722524910114
sample34,EpiSLI,-7.864712260912237,-0.41559313931573394,0.23834178402690848,0.17422606606942453,-7.011353152880308,-0.11913909672797769,-0.5021966824983511,-0.28877757663172715,-0.45515982481831585,-1.2266458735351,0.24731604476254065
sample35,EpiSLI,-10.398557032845913,0.4128056133031416,-0.7402545134689705,-0.8498950255528849,-8.639206658641067,-1.1065117765044987,-1.1712161393025442,-1.1835211710016609,0.3715790235358576,-2.3604952888424053,-0.7250080063237059
sample36,EpiSLI,-9.355810909962274,-0.8005180453790424,-1.710282232777623,-1.6185802175145687,-7.001360343585078,-1.5339221699155483,-2.05878415299217,-1.6145578363920166,-0.8654276176786814,-1.883382345970842,-1.6819975076570628
sample37,EpiSLI,-5.113667647620087,-2.2282737915961204,-0.24214527960397747,-0.22848498891376276,-9.10029842680699,-2.438462858375383,0.14294994540089906,1.2041119755411842,-2.2985025191012385,-0.05066139814311018,-0.22143008922743757
sample38,EpiSLI,-9.340288871097233,-1.5585607285259695,-1.3513999362559195,-0.5172452842610731,-10.368538976337582,-1.1421866988272464,0.2511454866348893,-1.0254681981031781,-1.622410329187696,-1.9175965319789188,-1.3212035144264052
sample39,EpiSLI,-4.039161963263842,0.8147947995912008,-0.5150464113028118,0.48198587988781105,-7.05669514837824,-1.653999542487714,-1.1313590615421627,-1.0577843475790294,0.7790802855856683,0.4464833059676584,-0.5046562259630029
sample40,EpiSLI,-4.3220075630283885,-0.49640956322074337,-1.254530875989108,-2.579667433244275,-8.98855158577904,-2.663796147149606,-1.4452862889694957,-1.0889594683924553,-0.5587343118729367,0.2907068675774878,-1.2336602931490908
sample41,EpiSLI,-4.7722010410974605,1.1197051176698936,-1.2039277632985066,0.20884173349928006,-7.638625782169917,-0.5697198655574816,-0.2183309142284553,-0.25045548518462313,1.1014024057521663,0.11812992731323749,-1.1692818558553228
sample42,EpiSLI,-3.6202067031241154,0.5642487317756097,0.7922276117521491,-0.5725442322075649,-6.674247537790027,0.6976454152701347,0.21750919915575284,-1.0146994505878024,0.5455793848536957,0.6359716640931722,0.7923956275748163
sample43,EpiSLI,-4.70663355546552,0.36890315518492633,-0.22727152124124478,-2.7257108984447287,-7.812403667964367,-2.2163905493963654,-0.6692239125937363,-0.7251761078219087,0.3293617806586603,0.14201721426398306,-0.21763085183367953
sample44,EpiSLI,1.628409399497029,0.4895054554031629,0.14441076654052062,-1.7066314306650214,-6.265330981646078,0.002215812473185813,-2.5763219672858857,-1.4301622636221347,0.44931519116012963,2.9262021818128834,0.14376799015602496
sample45,EpiSLI,-6.755015889505257,0.27602686669841464,-0.6120771428561746,0.9135270768077144,-8.85620412741996,-2.3400291895525127,-0.6897252662817906,1.8170649794521532,0.23961341384538362,-0.7675438897762694,-0.5839714433486403
sample46,EpiSLI,-6.185515500294428,0.13531829336859788,1.1766819311714785,-0.29387408753027533,-8.486852103340047,-0.7979302771389999,-1.1574366930119993,-0.9039526783044977,0.09241350022736247,-0.5159485117028074,1.1590703204758879
sample47,EpiSLI,-4.343426386800682,-0.37496186502432133,-0.019847260595744515,-5.573824256963237,-5.740325434923876,1.2183065632042116,1.4804560627975825,0.22499939730606874,-0.3873977755820184,0.33101618890057355,0.015398833337612558
sample48,EpiSLI,-7.307565627533199,-0.15427996210894707,-1.0923223258413743,0.35596754857481056,-6.82481349956122,-0.029508222438677373,-1.718896218685686,-1.0955165673553229,-0.1999337961492055,-0.9842502678763765,-1.0679242521408687
sample50,EpiSLI,-2.9747408567559726,0.3181102357558314,0.6168142658438345,2.443407567395237,-4.616151693807014,-3.781230233481747,-0.904815118408268,-0.6213569434898909,0.27059911181529667,0.9544486906360286,0.6033676700471935
sample51,EpiSLI,-4.587036078120122,0.9064532592714198,0.671944174557876,-1.8113496893581718,-8.215762684456644,-0.5891506663817674,-1.2480877786880347,-3.500330328772021,0.8670762290423735,0.1872231107775671,0.6488461245532349
sample52,EpiSLI,-8.685279961683936,-1.1915832229099266,0.28619648484613536,3.7194616157832097,-6.928628880552561,-2.6730286229814104,-2.211876487749351,1.2828390551641473,-1.2614605678898292,-1.5846617347614333,0.2869866277901788
sample53,EpiSLI,-3.258298620340776,0.5788077573845772,0.9983585021052378,-1.000832764781067,-6.603212195081526,-2.666678127177156,-2.6145660775874044,0.3622928004639973,0.5329781133739359,0.787233912728147,0.9839281332382358
