sample.ID,population,population_description,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20
NA20544,1000 Genomes,Toscani in Italy,55.23751596738642,46.22068258958249,-45.85445036418062,-3.6065146697366366,2.1311649439117684,-4.635034615604187,-8.099601201530819,-19.769460342256703,-15.422422918961711,-20.22597089409859,-1.6063782300816072,24.249756035584028,-7.781565520971443,-19.33047852769658,45.93216801083578,5.047727464048193,-0.04087597356962557,66.00376698206097,-19.445949243918726,12.37750952767129
NA20581,1000 Genomes,Toscani in Italy,53.27395477911344,49.15814207350202,-29.65842751384382,-2.7155795668822766,29.48706145034387,7.854933167695009,-7.1919686606908,5.4302160189085535,16.696529338324034,7.097598821371688,-16.97880220428773,-8.099804631297557,11.393587949941717,45.36759782559374,-21.375003583614344,-37.852559375002016,-9.084081071287684,-26.44787931945624,-33.11035643934526,38.29640379592354
NA20582,1000 Genomes,Toscani in Italy,50.955135773117014,39.92897965107449,-26.045273830037342,1.263058705916616,0.015601135011954675,7.596732788948046,24.740247833695204,8.566853700260333,0.2563135516856348,19.655747947830324,-12.467738976286334,10.584737013994838,11.25633730383152,-18.751227833022792,-19.341006553680227,14.027339922673255,-18.25087877218574,1.90032813339719,-1.285384301218358,7.078553685306164
NA20585,1000 Genomes,Toscani in Italy,58.32055874200826,52.529289040246404,-43.77421297449668,7.101953278425049,-3.308558962966378,0.6333222252080009,34.2201990028396,12.820911712339985,14.83214123176179,37.70735353224732,88.13796437645092,58.935178479858806,-12.28776845798522,-100.09792958089804,-167.5776451155937,-39.51153740864024,-86.52846766688111,-105.05173160230301,96.86739713530635,25.79762605356487
NA20586,1000 Genomes,Toscani in Italy,58.43572964240427,56.582991178918576,-39.33512304893194,4.435389593172688,6.866679847370006,0.1200589467068153,-6.054573855690557,-30.360661287042593,18.64501261715064,-6.719132827824452,-19.838366117390716,-37.89218809955437,7.566991652044323,29.638983458212458,-21.68367545572358,25.59934239698788,-27.649387061179866,21.4831749693303,-5.676242099321652,1.284049413267803
NA20587,1000 Genomes,Toscani in Italy,52.091547485068915,33.997744345274995,-31.784640704975676,-5.385992390180525,-33.9532737784698,-9.031780247067687,-3.2897059751047713,-16.85948649495148,11.448152503052947,-24.842524136827222,17.41276983575537,0.07581317202817241,17.17121348108194,12.663006163908202,67.07152308491257,-12.611430644775067,-25.876597320094213,55.14658135051432,-15.8241161609396,26.78524122587287
NA20588,1000 Genomes,Toscani in Italy,57.48930772054678,44.985540186461336,-45.84520441151923,-5.032436705037697,-8.044129203773092,-1.939575983005076,-12.397263765428924,-14.628841611390772,25.125271027878945,-10.10175358653724,-8.025625526017478,3.9878984849060184,-15.729170758563527,28.464536890856213,-3.880345232484426,47.03273991967076,-1.4219107645693119,-46.45667538012451,-5.8720808037160275,-47.133954529062535
NA20589,1000 Genomes,Toscani in Italy,58.55956798555273,55.02665214486103,-44.67968878306194,12.326193181924662,15.002159163206274,16.027575598842734,-5.054926073210322,-26.63509333971064,-24.04560359628151,-23.395179046702193,-40.523738534942886,18.42333377766609,0.5425408297452553,-20.354235577279802,-21.786463148867835,-7.149810037399225,14.770511031534218,-27.63120310058625,-10.310947371958012,13.61511860138913
NA20752,1000 Genomes,Toscani in Italy,58.412712292039615,55.02356510908417,-48.256630804990245,8.879790372142109,1.6738145228480517,-7.714913940141034,10.70755186965201,-19.916835575321183,-4.755927632651187,5.035623701250996,-45.74398293685367,-19.338809811252176,7.624130311264752,-8.574700856738794,-20.43888887472289,4.285985471016527,-6.129124854393702,-3.800118277092746,-24.39209386483293,-29.011512733431836
NA20753,1000 Genomes,Toscani in Italy,57.807383698628065,55.360973902034814,-43.21489506623882,16.92199566293838,1.0093888776540032,9.163445186897412,-14.167611803668281,16.0375390589851,-2.7824321256017943,14.283739774411615,-16.07852650065194,3.513588730598283,-37.23076077352884,-36.50769606994689,-5.8432866521292555,7.091622771119596,-48.26616729310577,-50.37865689184991,-82.61326952156234,-21.298492920496816
NA20754,1000 Genomes,Toscani in Italy,57.057024242362445,53.43938352709284,-59.34222133756156,-3.158011131909939,-2.0628922713279296,6.712858401791921,24.178291576970352,-7.476123995004736,33.34163327888352,34.82747218267758,-20.85372604447918,9.087414662116904,-30.168937098433105,50.04923435126873,-20.983305920036106,-15.04072069857112,-48.19438283272508,-65.31883189582507,-61.371990682609265,2.980972852138796
NA20755,1000 Genomes,Toscani in Italy,58.45658803901215,49.671788885483664,-39.432782163224076,16.59842720964102,12.649050186581329,6.964880094150689,11.188896324830969,-15.772720247205497,8.071880263688868,-10.212151678543007,17.94629512190594,22.321657555095985,22.651071694205076,13.115747670705426,18.06261108080553,-74.16540267066023,-20.070614681668545,-34.22286637612275,24.776905759767796,30.060199543561318
NA20756,1000 Genomes,Toscani in Italy,47.756657693967206,42.30126646572073,-38.818510790845465,12.829153520718295,6.762342455435235,-10.291860675512252,0.47590968695494956,-12.152697040766316,-3.722283266443201,10.380928930420783,50.19201462512242,55.74681426081034,-26.76154148143768,-7.000838494036493,-20.260317100950054,-6.274953365969399,38.6536359811226,21.72120944503112,27.12180344194097,-27.86045821596132
NA20757,1000 Genomes,Toscani in Italy,53.61359381449895,48.68356865170506,-29.439425648183946,-6.7887237093541755,-3.557893507030916,-9.89733164191618,-15.57572744237507,11.53209837395941,-2.2142472321880247,15.098602074511703,0.35859818352396744,48.33221419806003,38.98117395735277,-27.82454086662714,-40.01945386818151,-30.099898126327034,-47.72863473915758,12.934127875298504,-20.84642608222941,9.353549605188041
NA20758,1000 Genomes,Toscani in Italy,53.04786665283021,50.99632072752645,-39.88591049142928,2.7431223824829623,-14.240150463832476,17.862975452840516,3.573522349063158,3.7166383461603334,13.088035962902895,13.497270225771627,23.53618547561277,44.61135996637602,-33.51142265728262,2.9374790818308085,3.8108251093721464,-26.83581276290483,-18.54868287487814,-7.861558474451663,-24.774902123461796,-53.4798196010589
NA20759,1000 Genomes,Toscani in Italy,52.972492662769234,39.85346795261139,-34.09516206350686,0.08910399488606849,12.569218345976376,4.42888379024349,0.4754569048448488,19.33920363811553,33.451071465556524,44.180104149882894,-4.603620362026614,56.82326620665651,16.866659114477443,-19.13889522931463,-50.18890085332848,22.24551768551969,-3.910331390660331,-36.45072617156064,-19.773797708303448,6.6203873068862515
NA20760,1000 Genomes,Toscani in Italy,48.085731292623095,37.12333148467733,-36.84477254933036,6.6603807838862865,-8.801658015361555,-5.614658573720476,-2.281133197906795,2.4437806867501775,-4.097527675403839,1.4088363709598177,15.847801098251741,13.105394625616658,-22.385567320191495,10.173570481368504,-4.675423430044656,18.799447630264737,45.507461239758705,-13.07707760038352,-16.7497131691642,-5.985866023009286
NA20761,1000 Genomes,Toscani in Italy,52.763696350464016,45.0489363931632,-40.70090614601544,-2.5824756812472387,3.660782259530599,-18.81598713631355,-15.830600670239853,8.520113199771167,-6.076364555963424,-32.4659206840456,28.111767573894383,-6.1586204575317645,4.490084768684392,39.180511674186555,-58.34046183214846,-24.40164393415927,-46.07867636163505,-3.8988010135900675,10.902702205514714,-26.270376068369746
NA20762,1000 Genomes,Toscani in Italy,56.145314723771875,47.892112524328255,-35.01726037952368,1.930298208638945,-16.704038515599642,-9.406086882657819,9.815485179024778,13.404939797141012,-9.072189251382719,11.272631418750867,22.884321738983544,39.20016879975007,-3.2822737196932636,-3.2883407064957093,-8.404055157121565,24.992570282281463,-1.9244479815314264,6.807237926476252,-42.87415350167972,-39.579999049070395
NA20763,1000 Genomes,Toscani in Italy,54.314745803735754,43.78014246046807,-41.71126360089218,8.895355709648031,-19.11056006248438,8.995588098146472,-9.759025858619559,-8.263649967613064,-18.28832914544567,13.962643410690251,-17.089872744569295,37.78706166971283,-35.593926260483556,-21.079982095444766,8.002294495539795,2.4735949233190575,-27.948542811870915,4.572966351569551,17.38157859379084,-33.21128735242694
NA20764,1000 Genomes,Toscani in Italy,55.937662929644944,58.92646586744539,-45.78073812855783,1.8400368904963793,-7.611820624724043,0.4868626098077947,-6.953598997625998,-23.878467224789855,9.234497793249327,2.071317474639686,-30.788968216276256,-72.84711161561967,0.60322199874825,0.3897415934128422,10.057862844009978,-15.695490539822346,36.49779127885706,-1.04458609174985,25.69114421679776,-10.156219284096274
NA20765,1000 Genomes,Toscani in Italy,55.39274711697392,58.374007124732955,-30.695534568240564,-8.633005619779613,-7.7706849363351616,0.7858563321432522,-19.51207860072732,14.355541515119995,9.724870119252811,4.818442492439888,2.6806541795073517,-19.935161418053536,34.28394464569378,-45.11707449975209,-28.43543445531182,24.51455403625281,14.978391382657469,-2.539471505111501,14.521853360884267,7.216861366700912
NA20766,1000 Genomes,Toscani in Italy,52.93229554623636,39.447124324704866,-43.351051759541754,-7.752015240115416,-5.362088075864028,-29.151204505813265,-26.83252186191917,-38.42027314106316,-26.15839182715438,-4.364366030813274,44.498003013613314,23.60473968846595,25.659284474303476,-17.54732509369774,-40.84195213501208,-34.77553245341678,-32.71246958396592,2.6055837397048545,43.2369846299249,18.390088755080633
NA20767,1000 Genomes,Toscani in Italy,50.8508970579906,44.698312194229956,-30.97318007312077,-0.6857770192654171,3.9617356196597324,2.059678557453858,-1.766614097705164,-3.637373348968282,-1.6709078186106205,-18.471771518095423,-20.6394980137569,4.72973122594855,-7.783825750174393,13.254045181666212,26.88135568094378,43.627985833226006,20.20250408307861,-0.8187202180147429,-16.90444955372877,6.439050381084114
NA20768,1000 Genomes,Toscani in Italy,56.42246230860327,46.317385399446046,-66.43676082332783,9.703373117529507,12.389783606662663,7.422917544750847,-13.707719454922671,-70.64607649542486,31.27660716316354,19.78053160607308,-77.11227806845031,-81.00199621525826,-2.4621349278725964,-4.530499585156015,-32.56055734461799,68.00505281835784,-39.34020982395134,31.619803654609818,-36.84035552511516,52.83721856985079
NA20769,1000 Genomes,Toscani in Italy,51.02794548645802,48.57158345728441,-42.858984022853875,3.45141080264641,-4.946252389751755,14.098722673867888,1.9139091616996533,4.169227444200711,30.237922074154156,-0.4945577227896142,-11.17263983458161,-32.10368932267982,-12.275969530263593,-28.222793252584896,-0.14442526508288306,36.14319023576168,2.8879025549592,-3.010736871754023,-0.5719798371656529,23.96784530271568
NA20770,1000 Genomes,Toscani in Italy,58.65385970787202,55.63866018323357,-59.025462891414094,-11.963572732029284,10.286696775606888,-8.091256466117182,12.335535363232836,-0.6376930809812827,33.33515309357604,31.29713650376688,-63.203027598037096,-74.08614531734783,-1.543886925638152,14.493589523903507,20.691795225784347,34.630915045151326,168.59241122572817,-93.60774775027039,16.21960781181608,-94.66474727410406
NA20771,1000 Genomes,Toscani in Italy,56.535152201150765,49.2541115671795,-34.97148265371401,0.195063469303746,14.29329537336885,-6.83831651842865,17.40115249965357,14.676309038011087,32.57885763266771,53.11744477223511,10.553629583271492,22.1887881267982,6.97747589856704,4.149505947412834,-24.763318241703153,16.222120143061765,-59.79525039675371,-13.309403617814924,0.8031286609732412,-28.807083061953797
NA20772,1000 Genomes,Toscani in Italy,58.54285599157187,50.988308285456775,-46.353684134549106,-0.9046053123183082,11.411029746780176,7.16640682832431,-13.375901693516209,45.089265426493775,-12.751583836502478,26.76726327616688,-16.044543183929417,40.022194534994796,36.15441465064872,-44.35399191654242,-43.81129730246193,-9.52595468029285,24.436757863259157,-45.962280756366034,-25.430540583983,47.19588451387628
NA20773,1000 Genomes,Toscani in Italy,48.99534968254797,38.74707994175481,-46.3851221893181,12.69440451145637,-13.078282066207915,-16.081135346923816,-13.31755664708107,-13.018253791128291,1.784162466174847,13.612665438502912,-8.782114220227042,2.7278501957444212,19.18972094903306,-14.124746478146777,-12.163353701198462,-62.69495078706308,-26.843576379606223,19.619272878257597,55.526591228070586,14.104573399680575
NA20774,1000 Genomes,Toscani in Italy,57.38162070067001,51.3086053584614,-32.39593798642063,-6.613583174678911,-6.315412571325302,9.294927705880989,0.16077351903440734,-1.2724918015702964,5.984007493390537,12.045015619100422,2.5749538779344974,7.533845103289677,-40.26342115204142,-4.635592528546727,-5.658282515821807,-11.689460763564187,5.920421623886205,12.546089086241352,41.077732147898836,22.092422053882004
NA20775,1000 Genomes,Toscani in Italy,51.92313918673906,53.30855786074685,-40.380192660411105,1.6197843979899376,1.5213971831335333,3.191378930029547,8.264643204653263,66.56680733519163,45.3703799995556,-9.53393056508981,25.329693708702532,36.60941076422772,15.529487355364145,-35.624356412118786,-5.464964374116616,11.17418270248724,-5.758443971420109,-8.569738343096704,-3.004076090592067,-35.01351221912702
NA20778,1000 Genomes,Toscani in Italy,53.97076671115484,49.03096235404858,-37.62100119579554,7.092017685012508,-5.358851690605008,6.432849535172836,8.61386980223891,17.328710730901282,34.21613288640964,10.178815070474746,-1.099542654400629,-1.8595871060371554,5.899459616865281,-23.686716035732548,3.901482469542255,9.831320963027562,-47.26159461761022,-41.06005352201521,-9.398580913960819,-21.444094377263845
NA20783,1000 Genomes,Toscani in Italy,57.19698731519781,51.20604697693987,-49.48230964014971,-13.976640802923724,-4.183039857134349,-3.858858139929329,-11.516658551477542,-17.39976830965963,11.32889484986824,21.334200967549343,-48.88081522150425,-49.468988469568565,38.609101583160054,-46.041992414888334,35.007496032855144,-12.826294186783427,38.64537541871996,2.469494157474235,12.927251263912412,21.665584766181237
NA20785,1000 Genomes,Toscani in Italy,53.81240277052809,44.92760659642286,-48.1564208630828,-1.804253132976022,-14.04022958226517,-0.834678163381039,-5.572499775751179,-11.45614745845208,-12.79053354998737,-30.295192764871334,19.48106460252056,-53.16924031832662,2.043191973915099,-9.943551093538316,41.15031497600862,19.959573837832572,-29.551865918335164,-11.295219869502716,21.262404662643178,-28.37635698546737
NA20786,1000 Genomes,Toscani in Italy,59.829533059973365,49.51235986670256,-47.64775761941643,13.89782653681856,-25.354950388275117,-11.051514155365505,-9.867165142738111,-18.142606022371524,19.556687914025858,-6.302306667205448,143.87822155937516,53.48986117981266,-243.19483958243572,265.3845171335417,30.37477746708963,8.919311624520033,148.90631159811846,10.474274286851346,-54.76730244439213,64.63972554580519
NA20787,1000 Genomes,Toscani in Italy,59.641608315694256,60.8499365916128,-45.19518344261687,0.7739264349000274,15.069640283723913,-0.654849072709707,-23.594639286450935,-19.546833222087137,-6.678186705194501,31.837663361108213,-18.96859635647607,-44.802948578437196,0.07422538365887306,22.83158726644504,66.45833292415601,42.799408034372725,-33.07484956701746,-26.178876229178186,-53.18687622209109,93.16059292759091
NA20790,1000 Genomes,Toscani in Italy,55.6415976748535,55.98076228686777,-65.68585784067072,5.197272167522921,-9.900417098117893,-3.4905965462967083,-43.56075467170167,-8.537221030145854,-43.24071366788144,-27.61301646957377,-9.136366327899323,-30.887455451400466,16.734542103630744,-31.660274523333293,24.125651387700437,5.7078925415785795,17.166025050730685,31.694043175709655,-24.132713334774856,39.37713123447283
NA20792,1000 Genomes,Toscani in Italy,52.47246536573557,38.10276458166424,-30.5105237455285,-8.372447834636365,15.54506068360941,2.098860301852969,-22.087576791884242,-18.38922409861496,-21.226885306462353,8.260800336297484,-30.940247097833993,-40.348017442722956,-5.1255184181798725,19.483350612760386,17.616170084097444,-8.96448277431041,-2.445395377078301,-11.34509973353982,-26.08253176842365,60.33552510223463
NA20795,1000 Genomes,Toscani in Italy,58.068488066038945,59.16147990082851,-57.66148113633659,-5.096530481637051,-14.302384297089972,17.89737435803532,-17.01085422350209,-73.89858221674118,17.309436481674922,-49.903765388813454,-2.9510780116864392,-70.68872193259848,5.667634274744169,19.687046838641756,40.747681682673594,25.30557681079684,-18.377282927998852,10.016418995501471,29.025785809702025,46.39746641213038
NA20796,1000 Genomes,Toscani in Italy,54.587616051070874,52.11001682246793,-58.81948942497328,14.597710689313471,-13.368966564242792,-1.4209004166616848,8.631192680139332,-5.812266234810877,-4.95779540152292,9.256447237069786,-36.35345459737703,-35.948818681129765,10.660506808270165,-19.765480273279376,26.194411436240994,0.28649617565216245,16.51031591419257,32.26472209878838,-13.741531890876454,-40.9023748021812
NA20797,1000 Genomes,Toscani in Italy,53.62042251627861,42.61184606790326,-35.87829495345864,10.05243207921056,-20.372697057680693,-14.171669005843158,-4.616217644406931,25.400729204582927,-25.622191293147182,15.857097775222707,3.0220087853063617,43.07837555179285,10.546431652928419,-0.2749939193691628,-34.42204324233303,9.392247511229463,2.0937470621252174,-1.6629591403246033,-2.7103552232235564,-5.725761343346873
NA20798,1000 Genomes,Toscani in Italy,59.11357724522608,52.52187054736613,-42.92073968085576,-10.519567056470866,-5.482227365585301,-17.54854354820204,-3.7037775046729893,23.101847412817136,7.905937113750147,13.431607083015232,-17.764081521493182,-3.737711322090181,18.477434106376897,42.96370233118765,6.740871827472572,-24.07093517412455,28.36943051954068,52.81962230286827,-45.27928663398394,18.413777164750364
NA20799,1000 Genomes,Toscani in Italy,59.18409179583342,44.59039748236456,-22.054406089563543,1.1627917871195235,-1.9754961562740607,-10.510160785243881,6.65166653061087,22.12297663900646,-12.579131405173605,-27.018967300215262,13.931454403193618,-17.44857215032039,-12.822219309025659,-1.8177762231316976,0.07961852186842003,12.239124080958469,4.508913804401145,-13.421785089576552,6.9386325519866885,-11.294102762144654
NA20800,1000 Genomes,Toscani in Italy,53.036257723395444,40.65498619785462,-29.051611923321822,4.18041938594669,-0.6113742425418117,-20.19840535330847,2.923764642567201,2.0603773091424404,34.18418441701054,-1.8607202638262583,21.214259077817374,24.595919817056572,-0.21560091494166897,34.940076723506344,-40.090178496998334,-13.829026733278829,30.058090791839,34.53836761550278,3.136824845711995,22.814418942282007
NA20801,1000 Genomes,Toscani in Italy,55.42270973504771,55.492124412675075,-47.901268208642556,3.467082324707113,-16.62496025625498,17.23913565638217,-4.17290028939312,-10.401651336226898,7.725905257917451,-31.1049154927128,-37.50269891967115,-73.07779868872467,-19.256312876903124,5.479255391876243,8.688855907391762,70.52152390047338,-34.6044779757325,-1.7411599638870097,15.374525832322007,31.46510688050259
NA20802,1000 Genomes,Toscani in Italy,59.42456845405597,54.780132375738006,-29.392273594607435,1.729138201376907,0.33369729017258953,-6.454568082586896,-7.58018202415017,-1.8744713811179718,13.368605421906706,-9.506165091907745,33.32535019006736,6.753434457129846,16.47860945762884,-5.94065304939715,-3.8938665295648667,-4.812844041571957,6.750119870766985,25.191753394859788,15.776015420417668,10.319393029200512
NA20803,1000 Genomes,Toscani in Italy,54.36430884131998,45.50315354723299,-47.60064166347666,-4.654535926906483,6.9372081593468105,-2.889322909331296,-11.57580941115781,44.062207957864814,25.808544088117813,10.197471264018587,15.071937800074261,25.208733034446514,82.52229824915935,23.257979525326206,-37.03409375541467,8.141618269093513,32.65270521286981,32.73925512178536,-0.9673509613465667,28.80840854657125
NA20804,1000 Genomes,Toscani in Italy,55.389719222659984,42.748021444260296,-31.165356117321753,3.3478700446557137,1.682056685631953,9.784398352283201,-11.355447999672677,26.292968248062962,-10.596411354053709,4.311712846151502,-25.734250018532034,8.513854955473134,-50.11111593667252,-2.4411795111022325,7.768296961032516,50.612335473776504,-4.818874223244768,-9.619796986618596,-17.701227884609253,-11.003644756411838
NA20805,1000 Genomes,Toscani in Italy,57.121163460361295,53.2546151459683,-34.680034894800656,-2.0823688750303337,5.490475018443197,0.2704570030871323,-10.384285195739238,-32.079480889810746,12.027006492992811,-48.78307482252559,-7.776233416676247,-17.90609450520962,0.9923576367241214,61.09109125737845,-37.2784305497849,4.601233783883694,-5.923052605976923,17.564445668212976,15.656745945571702,9.080941525372392
NA20806,1000 Genomes,Toscani in Italy,57.70942097881242,54.97894039605032,-36.56750093657542,-10.442224729298255,0.015871822349337053,-14.720682854675633,-25.694333304979008,5.783414782607147,-8.371032325598275,-23.047836246989203,1.8570555636533377,-5.4411112196961655,-27.290230101699255,-3.6795805058001725,-64.5812291590298,-14.708813366666954,5.139225457758346,-16.068687504433488,-14.095139307580919,1.6689676149102002
NA20807,1000 Genomes,Toscani in Italy,53.43129366913126,42.12257144742126,-29.83921903120328,7.747281964540789,-9.483578745611375,-0.8686082151736791,2.6340956851863804,3.4383469409517504,18.248056620523847,26.461251916326443,9.4165571676608,17.084645698155217,8.553837674038935,26.231988736005825,-24.47568321181311,-25.753466783030344,-52.581448907325246,4.320640952465463,-53.89371725081425,-50.435262183536956
NA20808,1000 Genomes,Toscani in Italy,53.46224786870574,52.90552238793829,-35.13763530503464,-2.626471807199013,11.556817967955821,15.029829857508211,5.94289666048703,5.065549678430634,-2.1796614739430735,2.9768523437307617,-15.674021398255299,2.96383492657575,55.450023077118246,-32.73368274664386,-1.3851159141203255,3.7153858973119696,25.532171160899622,-36.0039637696118,22.40955693232062,9.695590115892616
NA20809,1000 Genomes,Toscani in Italy,59.51428294132709,43.71639775986129,-44.95415228191132,10.930596287855392,-15.847380855929194,9.913791076088554,13.042016358391082,-3.6873272708684346,-0.8843056919867097,18.290302719148343,-19.517566939868747,42.566750434622364,68.50818418970911,-5.189311487933555,-2.932667563770637,-6.9272826497767825,-5.022385261770386,33.297763981107074,39.487951955100996,-22.744785009992004
NA20810,1000 Genomes,Toscani in Italy,59.02654860014031,49.998582324575125,-26.37436277018023,-11.933121185775526,-3.6194589856286337,10.656056725951938,-12.470623637313242,14.800936518452707,-9.963350636138566,-10.148247330588216,1.7033178234209565,-8.663901430402955,-0.17979906830268758,22.79719490229908,3.791380231513593,-33.81250109329427,-15.109755356397443,21.818851556093307,-5.053090528529558,-24.68070613606511
NA20811,1000 Genomes,Toscani in Italy,54.953040150575205,41.39084905855184,-40.12582111294616,11.475185530084286,3.4311581850152746,-10.192069411327068,3.0305096021976268,-2.123625488204023,15.072753283647616,14.694381075479187,134.11022688631743,34.274346539017486,-224.10781414449946,233.70764165417233,17.273105529527342,0.23072565063506176,109.02239601645131,1.9849013648309906,-37.33853243098174,59.336862975307184
NA20812,1000 Genomes,Toscani in Italy,52.71015376539554,39.28449485100863,-26.90613412161669,-8.439965614292936,-16.713257786119712,4.145927840769426,19.528129032268502,18.67775508815932,-10.525127948756989,-12.050493227695785,-8.16562342386828,3.270103190534612,-25.41540786132631,-28.774467145764287,-2.6023130780363184,-3.1394827277244524,2.2848622715074316,-22.785685892834117,30.075986498248728,0.6984686073558901
NA20813,1000 Genomes,Toscani in Italy,50.440523245326986,42.886715186290424,-41.83168492520475,-5.933223725274579,-18.88501480441354,0.3997954571566665,13.833823536378766,-21.575869904163444,-6.190199659940881,25.26878224432329,12.443550005324683,-9.29462618135337,-39.42893282718731,-53.89978361690756,-25.897233837969456,-15.749521254565156,-19.07134310798302,13.264341620921355,4.532404650884594,13.570186315582362
NA20814,1000 Genomes,Toscani in Italy,55.8251929008714,49.457906243016836,-28.994534448252494,9.924142409310047,15.938310920841689,12.749446424871751,15.903623460669834,-43.63970873702284,-23.046123417617064,0.5545673017451564,17.572233114509043,-2.2981839140460725,-59.28127838835321,-3.395930993797885,21.190575204713983,-26.808080038696687,-8.98807191347217,57.49961945422557,-18.65169665892141,-1.6974823017548235
NA20815,1000 Genomes,Toscani in Italy,55.71926728471713,45.72722503554638,-34.09798764924826,6.055871546024709,10.403349078026348,-24.208636417001436,-2.125136608938269,33.052591217030376,-21.038111423532268,-7.006910109446225,-37.74844378244825,-31.479088821402943,31.274857698877042,35.73060354610882,33.55563426326135,19.073651736624033,12.390793092491549,12.594222962403801,-28.74979194546437,-11.179033249717449
NA20818,1000 Genomes,Toscani in Italy,54.980259999636786,38.67735580216218,-46.87164922414511,-4.471631573768796,4.779105027589457,-4.335046117559685,4.120967366829039,-7.286247844780963,47.07135117057813,26.17900011920885,-4.822425184252928,36.2605992014635,-13.801894407895288,-20.79418053584551,-33.48924914790147,-27.98044587939542,-13.232203901669529,-31.39161942373056,-3.5437452859416547,24.430895433217984
NA20819,1000 Genomes,Toscani in Italy,49.160801870699984,48.801102587874354,-45.8226424566233,-10.10565367503365,-13.58718801144063,6.668115531764733,14.735664364449327,28.538268170182725,13.47115732820945,-18.643637091479064,26.594862969411942,53.57901365075839,50.187720423567555,-2.3717155719696574,-22.36789845822094,-23.89244604317999,-54.21922423699086,-9.928068945879083,34.4531153543492,-32.258741738442346
NA20821,1000 Genomes,Toscani in Italy,54.44525323327793,46.68407790954615,-31.548011862790975,6.066482051082138,3.082329242428359,-3.058153506870309,15.053522541390215,7.800221004176597,5.733197290346675,18.495752638744744,-7.9891889774941,-3.5327737203758125,-13.761349853538626,-46.019238864518265,-42.0785695320464,-9.444014625251839,10.800787678041276,-36.12016916137487,-4.301025606256667,24.136177245041427
NA20822,1000 Genomes,Toscani in Italy,57.3240508473164,46.78922860409422,-31.747090050853156,0.7038069118787552,-5.3169786096469736,21.124318715192647,2.4452639787749195,-18.595714241917875,-8.258673292355713,14.297645344341644,20.197496450151565,0.013454325251199682,-41.96462692333812,1.0761311228755661,34.34091421000887,-32.77876342922339,-26.378637098844738,-36.06142133688775,26.824202575716065,-35.17654340183086
NA20826,1000 Genomes,Toscani in Italy,55.90386642902526,53.615250150475795,-52.84670404807991,5.851816128090855,-5.091519570594894,13.604287074174504,-4.1159162628222035,-28.57981141237025,4.150008278032992,14.110226421244484,-44.51777803049498,-43.57678346938926,-23.174516847625657,5.297813857100456,1.329718996408528,6.19636535119443,-34.01849894028858,19.147145637889178,32.18847588889083,17.896299989089457
NA20827,1000 Genomes,Toscani in Italy,52.2480726297596,49.27877530491953,-38.75169752700688,2.203597912321279,-9.117886966744596,11.61188301159513,7.708070883182826,26.323590298820314,3.840198519821349,-11.27113744715912,19.15182443766957,39.0232986190526,-18.744252733065785,-31.41573915947466,-22.076141358829585,-27.36724567652941,3.779954255323358,-1.671793644207979,-6.178473592157547,18.503039423553243
NA20828,1000 Genomes,Toscani in Italy,57.86701600029065,45.15671999036713,-37.50614823254055,-3.6941898344036335,-13.420816667867607,31.16483590424242,-5.676009342200308,-15.519156845712757,-22.729156274664565,-12.840042386489575,-1.6215646379490372,-9.739959139659742,14.66453187464353,-42.74284240298501,-4.570765162305427,-23.42640819728658,30.040053577182437,38.228963161118735,9.623786402600373,24.898979463122714
NA20832,1000 Genomes,Toscani in Italy,52.94836410580241,46.70055619354575,-35.589236739836636,-1.7666528676963091,-7.281357414163214,-11.171791400563805,-4.623601906677191,21.85255225940957,-4.671244413402635,-10.468251526201831,3.5953657382642437,49.40169124854403,24.46529332639132,-20.26592277282444,23.16321552839542,-49.51013072501519,-18.900853385360836,-3.780659478669366,-3.1153153226259915,-23.22830924593211
sample1,epiSLI,epiSLI,0.30144104493053636,-41.35450604861177,-18.68764909065127,-4.84972430277066,13.123521008908646,-35.65662884556005,7.607907357893908,16.21548623483988,-22.659038200148963,-27.31769198013251,-21.297772389368156,-49.34696444482812,-24.541475214849815,9.845436213291041,17.316584802077703,-11.42763095720943,30.75651463445021,-50.41624878159552,1.8518301952472804,40.545110620736274
sample2,epiSLI,epiSLI,2.3471361441827185,-38.42526660567928,-2.794161325073595,-24.13551703812388,21.56741372202322,-6.939954508530659,-3.524635428400188,55.53131832700337,-27.873400445588608,-35.941781890365206,-20.187066772118467,3.125671850149093,5.587306042172029,-73.76133158570475,-26.964293215669958,-13.87505691758151,-27.520190977138153,58.769321286442135,-31.359637995932847,-65.33726018241524
sample3,epiSLI,epiSLI,3.3973190790579997,-47.00289457633271,-9.508394916981171,-7.164363436746832,18.55415676343832,12.46760290674888,-19.25033076107262,-29.055051752709453,8.308997923544041,61.0792820499015,53.71565699674342,-8.289318770316997,41.13981586210704,-12.774583065590795,-8.531834446098543,5.127065325284885,1.1650552162032273,-15.925284355425546,-74.70293600127799,-89.61910861830528
