IID,cohort,pgs_genome_wide,pgs_name,pgs_pc_corrected,pgs_pc_corrected_complement,pgs_pc_corrected_matched
HG00264,1000 Genomes (Europeans),-0.8656978191587866,cp.HAQERs_1,0.08347911831502328,-0.8677944339144872,-0.018795819776778876
HG00264,1000 Genomes (Europeans),-0.8656978191587866,cp.HARs_1,0.27259861939455976,-0.8703775199225832,-0.46194378149105314
HG00265,1000 Genomes (Europeans),1.1540869389805815,cp.HAQERs_1,-0.33534042610622433,1.1771245094821412,0.6310384842944216
HG00265,1000 Genomes (Europeans),1.1540869389805815,cp.HARs_1,0.4207220643667763,1.1415713212720102,0.6802983861987542
HG00266,1000 Genomes (Europeans),-0.04325609900212802,cp.HAQERs_1,0.6374937229971112,-0.03418655843955469,-0.7607180164479692
HG00266,1000 Genomes (Europeans),-0.04325609900212802,cp.HARs_1,-0.4982427190911526,-0.04813566137038756,0.9716603896114268
HG00267,1000 Genomes (Europeans),0.16876547757517404,cp.HAQERs_1,-0.24180164884251504,0.1698544362101381,0.24931557929370662
HG00267,1000 Genomes (Europeans),0.16876547757517404,cp.HARs_1,-1.5191616647100536,0.20025362225147925,0.15816899820382138
HG00268,1000 Genomes (Europeans),1.3239943733988446,cp.HAQERs_1,-0.7556782536918716,1.3155369266033923,0.08781161884964711
HG00268,1000 Genomes (Europeans),1.3239943733988446,cp.HARs_1,-0.8220230144224613,1.3372483643983775,1.2344790482808818
HG00269,1000 Genomes (Europeans),-0.3839808362718269,cp.HAQERs_1,-0.37902974054643646,-0.34792821785807126,-0.44297609507189345
HG00269,1000 Genomes (Europeans),-0.3839808362718269,cp.HARs_1,2.058807065926163,-0.37741686445518197,1.3473541918894203
HG00271,1000 Genomes (Europeans),-1.3898696834855246,cp.HAQERs_1,1.3691571207086979,-1.4038656314634788,9.88388995516588e-5
HG00271,1000 Genomes (Europeans),-1.3898696834855246,cp.HARs_1,1.866890399467368,-1.3944098197475128,1.345342902121166
HG00272,1000 Genomes (Europeans),0.081460738947563,cp.HAQERs_1,2.3323193945612033,0.06273097798883906,0.12080048069855953
HG00272,1000 Genomes (Europeans),0.081460738947563,cp.HARs_1,0.6001831563413907,0.08418139894962155,-0.0919387350556878
HG00273,1000 Genomes (Europeans),0.20691108045030376,cp.HAQERs_1,-0.05837248007926318,0.18472940057652756,-0.8980438641350232
HG00273,1000 Genomes (Europeans),0.20691108045030376,cp.HARs_1,-0.047198582310297936,0.2085287412580295,-1.219989790039038
HG00274,1000 Genomes (Europeans),-2.145781377561733,cp.HAQERs_1,-1.3641666255531475,-2.154105979773787,0.13528051666261584
HG00274,1000 Genomes (Europeans),-2.145781377561733,cp.HARs_1,0.7757018068677128,-2.1474882496020378,0.54864808368718
HG00275,1000 Genomes (Europeans),0.3300674250382136,cp.HAQERs_1,-1.5090713804950235,0.3411394606050504,0.7724961590015268
HG00275,1000 Genomes (Europeans),0.3300674250382136,cp.HARs_1,0.33626704294594323,0.32204622670960964,0.9946351773187329
HG00276,1000 Genomes (Europeans),-0.32857373574472276,cp.HAQERs_1,-0.7059404008361645,-0.331022058848939,0.2730001446816287
HG00276,1000 Genomes (Europeans),-0.32857373574472276,cp.HARs_1,-0.983420670615414,-0.3229026645425313,0.556404047466452
HG00277,1000 Genomes (Europeans),-0.6867329046216206,cp.HAQERs_1,0.6184115776328659,-0.6973241650616271,0.16194277554969064
HG00277,1000 Genomes (Europeans),-0.6867329046216206,cp.HARs_1,-0.8614364022342382,-0.6812033755182575,-0.5546800176810293
HG00278,1000 Genomes (Europeans),0.20284650998406037,cp.HAQERs_1,-1.0822830211206291,0.21624896476923083,0.14582613443363768
HG00278,1000 Genomes (Europeans),0.20284650998406037,cp.HARs_1,-0.6715978334201113,0.20781111689209691,1.008437345946653
HG00280,1000 Genomes (Europeans),0.9562545566126631,cp.HAQERs_1,-0.05665497129234531,0.9579811305033114,-0.8156357941876818
HG00280,1000 Genomes (Europeans),0.9562545566126631,cp.HARs_1,-1.3907190384573762,0.9865024966978329,0.9651325065263983
HG00281,1000 Genomes (Europeans),1.039016622356291,cp.HAQERs_1,1.7497282493384494,1.0226736584597955,0.8876300998966337
HG00281,1000 Genomes (Europeans),1.039016622356291,cp.HARs_1,-0.17499631653704822,1.0503571778190726,-1.1528121979239843
HG00282,1000 Genomes (Europeans),-0.5888881959952935,cp.HAQERs_1,1.3938426493133835,-0.6085373251747134,0.382623687488574
HG00282,1000 Genomes (Europeans),-0.5888881959952935,cp.HARs_1,0.7249858691959589,-0.5828746718426612,0.8523141500022058
HG00284,1000 Genomes (Europeans),-0.27149724942926934,cp.HAQERs_1,0.9878944026369834,-0.2571127296644509,0.7555886094949227
HG00284,1000 Genomes (Europeans),-0.27149724942926934,cp.HARs_1,-0.13994146502935112,-0.2808299846303746,-0.14781374957249888
HG00285,1000 Genomes (Europeans),0.027142230888913457,cp.HAQERs_1,0.21004977979628248,0.03645761170994768,-0.07644693197662146
HG00285,1000 Genomes (Europeans),0.027142230888913457,cp.HARs_1,-0.8392578067628911,0.018757785125062168,-1.9819556003972016
HG00288,1000 Genomes (Europeans),0.6700059907606034,cp.HAQERs_1,0.46769740014557615,0.6562120425633464,-0.4003663838931435
HG00288,1000 Genomes (Europeans),0.6700059907606034,cp.HARs_1,1.188172558721358,0.6677528903352433,0.874685411951875
HG00290,1000 Genomes (Europeans),0.8774876892020247,cp.HAQERs_1,0.5357998231732939,0.8462746851476112,-0.308263999606409
HG00290,1000 Genomes (Europeans),0.8774876892020247,cp.HARs_1,0.3814793674754431,0.8880317025885142,-0.1349770752382198
HG00304,1000 Genomes (Europeans),0.2670243356144347,cp.HAQERs_1,1.0711080057356457,0.2540849194219215,-0.28523154200887607
HG00304,1000 Genomes (Europeans),0.2670243356144347,cp.HARs_1,-0.6683066436708277,0.2569561566895517,2.177030248007878
HG00306,1000 Genomes (Europeans),-0.8872600661542841,cp.HAQERs_1,-1.5716039246733338,-0.8787420402225257,-1.9016902864084162
HG00306,1000 Genomes (Europeans),-0.8872600661542841,cp.HARs_1,-0.15869686068362904,-0.8998722527423625,-1.1154331133897808
HG00308,1000 Genomes (Europeans),1.6495175701081177,cp.HAQERs_1,-0.552358429395803,1.6598009334937465,-1.702350400643639
HG00308,1000 Genomes (Europeans),1.6495175701081177,cp.HARs_1,-0.5566580836556747,1.6583168704508608,-0.1781647674447285
HG00309,1000 Genomes (Europeans),0.18517750109891354,cp.HAQERs_1,-0.488828958601592,0.20424371509603334,1.2370556688147483
HG00309,1000 Genomes (Europeans),0.18517750109891354,cp.HARs_1,-0.03173634414178297,0.17988554019349562,0.6080078872161006
HG00310,1000 Genomes (Europeans),1.102482839237649,cp.HAQERs_1,1.0966938470656444,1.0989999379759077,1.174786870867251
HG00310,1000 Genomes (Europeans),1.102482839237649,cp.HARs_1,1.373672358187858,1.1009724531180447,-0.49624923675030436
HG00311,1000 Genomes (Europeans),-0.3937526445111774,cp.HAQERs_1,1.6887292610401508,-0.4200674391416982,0.3128962134417666
HG00311,1000 Genomes (Europeans),-0.3937526445111774,cp.HARs_1,1.2711114470743086,-0.3916848410836881,0.5981934634577386
HG00313,1000 Genomes (Europeans),-0.5268059533205237,cp.HAQERs_1,-0.11939734467931382,-0.5344469019089201,1.4605194248013444
HG00313,1000 Genomes (Europeans),-0.5268059533205237,cp.HARs_1,1.0883053810166174,-0.5455574419635185,-1.9985818188083166
HG00315,1000 Genomes (Europeans),1.0216963773152563,cp.HAQERs_1,-1.5894103166715319,1.0410472882347577,0.4775136294327057
HG00315,1000 Genomes (Europeans),1.0216963773152563,cp.HARs_1,0.06228485889099366,1.0165888196188162,0.14830524552105126
HG00318,1000 Genomes (Europeans),-2.156062386517768,cp.HAQERs_1,-0.6189255879326776,-2.179377502886092,0.4723312914230803
HG00318,1000 Genomes (Europeans),-2.156062386517768,cp.HARs_1,-1.2433790355209247,-2.149334900841726,-0.3190692230391775
HG00319,1000 Genomes (Europeans),-0.33254238386162854,cp.HAQERs_1,-2.025749972357091,-0.3253139798890244,-0.7641935864126647
HG00319,1000 Genomes (Europeans),-0.33254238386162854,cp.HARs_1,0.15286381605233007,-0.34372467156617176,-0.8036560822082558
HG00320,1000 Genomes (Europeans),0.6004812202809355,cp.HAQERs_1,0.45195059819677436,0.6059207366466325,1.4799633753326678
HG00320,1000 Genomes (Europeans),0.6004812202809355,cp.HARs_1,1.2969810069199272,0.5956091962369084,0.18884289320302858
HG00321,1000 Genomes (Europeans),1.159870726766472,cp.HAQERs_1,0.409448236540992,1.1328205989407067,-0.9521700937519855
HG00321,1000 Genomes (Europeans),1.159870726766472,cp.HARs_1,-1.0000634059422864,1.1612077997393249,-0.6063373733816513
HG00323,1000 Genomes (Europeans),-0.09181204023997964,cp.HAQERs_1,0.30561864252304743,-0.09781443025344727,0.6517124145395014
HG00323,1000 Genomes (Europeans),-0.09181204023997964,cp.HARs_1,0.26828117999195333,-0.08768664129572011,-0.499338141784824
HG00324,1000 Genomes (Europeans),1.5439396346522052,cp.HAQERs_1,-0.9483808361692555,1.5255614577586039,0.25921743104621014
HG00324,1000 Genomes (Europeans),1.5439396346522052,cp.HARs_1,1.6827023279126672,1.5357134132054542,0.6152255531479791
HG00325,1000 Genomes (Europeans),-0.3592958467250748,cp.HAQERs_1,0.7314495867165769,-0.3610805767262251,1.037099795319379
HG00325,1000 Genomes (Europeans),-0.3592958467250748,cp.HARs_1,1.26655783844326,-0.3675517593920899,-0.44643529404043725
HG00326,1000 Genomes (Europeans),0.7805691254149995,cp.HAQERs_1,0.18452310848086925,0.774953699990427,0.8155341878737793
HG00326,1000 Genomes (Europeans),0.7805691254149995,cp.HARs_1,0.2530238788518486,0.7866611412296569,-0.4914032724122889
HG00327,1000 Genomes (Europeans),-1.4460251354433762,cp.HAQERs_1,-0.8767039431014295,-1.4543643130239245,-0.7617281845807676
HG00327,1000 Genomes (Europeans),-1.4460251354433762,cp.HARs_1,1.1743349694931928,-1.4363190579802807,-0.9886584280264705
HG00328,1000 Genomes (Europeans),0.9871707076133331,cp.HAQERs_1,-0.7059442884596451,0.9980083807187496,-0.2631449962597246
HG00328,1000 Genomes (Europeans),0.9871707076133331,cp.HARs_1,-0.25931288803654146,0.9871509300736666,0.20549358057088188
HG00329,1000 Genomes (Europeans),0.09836013055532883,cp.HAQERs_1,0.1073034933504551,0.11434943188296601,-0.720852382612954
HG00329,1000 Genomes (Europeans),0.09836013055532883,cp.HARs_1,-1.5230386540599474,0.11758098113585566,-0.8012413681219521
HG00330,1000 Genomes (Europeans),-0.3734074360253741,cp.HAQERs_1,1.4671729186987599,-0.36888704797192085,0.3451265282737464
HG00330,1000 Genomes (Europeans),-0.3734074360253741,cp.HARs_1,2.275718458068782,-0.38435413202593577,-0.642294427010772
HG00331,1000 Genomes (Europeans),-0.06403032207081752,cp.HAQERs_1,-1.0839311635106945,-0.09774564061384242,-0.1747919305168095
HG00331,1000 Genomes (Europeans),-0.06403032207081752,cp.HARs_1,0.2134571106186161,-0.07579442400450774,0.9122073680984399
HG00332,1000 Genomes (Europeans),1.255752884633017,cp.HAQERs_1,-0.6027573373436076,1.2427126973316995,-1.05390980247641
HG00332,1000 Genomes (Europeans),1.255752884633017,cp.HARs_1,0.36074734342274567,1.261271900665684,0.9350415807139584
HG00334,1000 Genomes (Europeans),-0.6110787083131667,cp.HAQERs_1,0.9420903570856326,-0.604833561043488,2.2659058890292925
HG00334,1000 Genomes (Europeans),-0.6110787083131667,cp.HARs_1,-0.821489802468178,-0.613456245315699,0.5361571555992197
HG00335,1000 Genomes (Europeans),-2.4903842479391933,cp.HAQERs_1,-0.32570025580520295,-2.496815754738516,-0.35712828600597013
HG00335,1000 Genomes (Europeans),-2.4903842479391933,cp.HARs_1,0.12553514293100887,-2.5008262595479542,-2.4299705982172077
HG00336,1000 Genomes (Europeans),0.2403082489770782,cp.HAQERs_1,-1.4048113716741717,0.28406732083899544,-1.512043601081806
HG00336,1000 Genomes (Europeans),0.2403082489770782,cp.HARs_1,-0.398910387367724,0.24836750859984902,0.5354305052131167
HG00337,1000 Genomes (Europeans),0.7676074238628491,cp.HAQERs_1,0.6117443855313531,0.7543667320011422,-1.2125037894152022
HG00337,1000 Genomes (Europeans),0.7676074238628491,cp.HARs_1,0.4071078636618655,0.7564602257870776,-0.07863509723359233
HG00338,1000 Genomes (Europeans),-0.11464136067796933,cp.HAQERs_1,0.7680752512109823,-0.13627205990658187,-0.7515044550019225
HG00338,1000 Genomes (Europeans),-0.11464136067796933,cp.HARs_1,-0.45071305344719625,-0.1241959299136039,2.8903921691238974
HG00339,1000 Genomes (Europeans),1.0020828196304274,cp.HAQERs_1,-1.6566743313256467,1.0016547143051313,0.0705351303035762
HG00339,1000 Genomes (Europeans),1.0020828196304274,cp.HARs_1,0.24720600914413332,0.9944048521980928,-1.1452997813091248
HG00341,1000 Genomes (Europeans),-0.0029397739635227444,cp.HAQERs_1,-0.3252871575922037,0.009205245389122072,0.3757222039398156
HG00341,1000 Genomes (Europeans),-0.0029397739635227444,cp.HARs_1,0.28260830931869146,-0.00849865614800363,-0.6008592355212966
HG00342,1000 Genomes (Europeans),-0.46240592674326686,cp.HAQERs_1,-1.8651947518519811,-0.4609194510931004,-1.0991997867451806
HG00342,1000 Genomes (Europeans),-0.46240592674326686,cp.HARs_1,0.5317092430511882,-0.46425986405331865,-0.6339199442708179
HG00343,1000 Genomes (Europeans),-1.4049508403376794,cp.HAQERs_1,0.3431837135352491,-1.4033519249830015,-1.0522190454085982
HG00343,1000 Genomes (Europeans),-1.4049508403376794,cp.HARs_1,-0.2822980278639639,-1.4031866030576752,-2.09261602729974
HG00344,1000 Genomes (Europeans),0.46963788084579594,cp.HAQERs_1,0.0058800329078378235,0.4655461801562324,-0.7701761225348225
HG00344,1000 Genomes (Europeans),0.46963788084579594,cp.HARs_1,0.3181656290352645,0.4698413684311672,1.8940931022407375
HG00345,1000 Genomes (Europeans),-0.5679368300074845,cp.HAQERs_1,-1.2678955152018527,-0.5489143620712484,-1.4347186496758741
HG00345,1000 Genomes (Europeans),-0.5679368300074845,cp.HARs_1,-0.9172861547568993,-0.5456915259286744,0.6526753647496535
HG00346,1000 Genomes (Europeans),-0.6581392163425097,cp.HAQERs_1,0.8796696480696287,-0.674160221918479,0.5064535777994207
HG00346,1000 Genomes (Europeans),-0.6581392163425097,cp.HARs_1,0.058858884277901896,-0.6788179363987019,0.5196767283986978
HG00349,1000 Genomes (Europeans),-1.08548301514955,cp.HAQERs_1,-0.3406034038431169,-1.085105132334801,1.7991568259565849
HG00349,1000 Genomes (Europeans),-1.08548301514955,cp.HARs_1,0.0935952464099046,-1.0712015476656593,-1.246480122351248
HG00350,1000 Genomes (Europeans),-0.3826276617229503,cp.HAQERs_1,0.1622824952206618,-0.37877132119869256,-1.2627432461808237
HG00350,1000 Genomes (Europeans),-0.3826276617229503,cp.HARs_1,-1.125522441120977,-0.3759516356108142,1.6639898017110855
HG00351,1000 Genomes (Europeans),-1.0491161827716637,cp.HAQERs_1,-0.6893905459193542,-1.0524259549979202,0.2061586632732341
HG00351,1000 Genomes (Europeans),-1.0491161827716637,cp.HARs_1,-1.227601522320413,-1.0362438543324406,0.15353037623707513
HG00353,1000 Genomes (Europeans),1.298854343706102,cp.HAQERs_1,-0.9933738079319968,1.3214398147894186,0.6214343049403409
HG00353,1000 Genomes (Europeans),1.298854343706102,cp.HARs_1,-0.027531783550360227,1.3122267514769805,0.38616213403531785
HG00355,1000 Genomes (Europeans),-0.9225882517545181,cp.HAQERs_1,-0.10868732093569612,-0.9400053497835856,-0.4808869563649136
HG00355,1000 Genomes (Europeans),-0.9225882517545181,cp.HARs_1,-1.9901327356224912,-0.9270076862049161,0.12210337843200604
HG00356,1000 Genomes (Europeans),-1.5136539428561155,cp.HAQERs_1,0.5128229749435993,-1.509540293091893,0.6201413695339306
HG00356,1000 Genomes (Europeans),-1.5136539428561155,cp.HARs_1,0.6166483784900672,-1.5196972525724488,-0.6964524430004035
HG00357,1000 Genomes (Europeans),-0.9407896664709359,cp.HAQERs_1,-0.6804379326347546,-0.9392952331923856,1.5846879349668157
HG00357,1000 Genomes (Europeans),-0.9407896664709359,cp.HARs_1,-0.746834705979653,-0.9296661316481968,-0.23724010707443763
HG00358,1000 Genomes (Europeans),-0.3008176817379564,cp.HAQERs_1,0.33060241951335073,-0.29336175966321076,-0.9331706757570123
HG00358,1000 Genomes (Europeans),-0.3008176817379564,cp.HARs_1,-0.2542992243503691,-0.3062671289941332,0.21051228047605783
HG00360,1000 Genomes (Europeans),-0.38774660135390837,cp.HAQERs_1,-1.1847995421843904,-0.3672992908444319,0.40207141921046324
HG00360,1000 Genomes (Europeans),-0.38774660135390837,cp.HARs_1,0.20269877504139203,-0.38408673704522234,-0.04624893116762516
HG00361,1000 Genomes (Europeans),-1.7413342386617892,cp.HAQERs_1,-1.180543518524795,-1.7451767823143576,-0.6683926529708152
HG00361,1000 Genomes (Europeans),-1.7413342386617892,cp.HARs_1,-0.13335869251501165,-1.7385343141482132,0.6074687439764307
HG00362,1000 Genomes (Europeans),1.2831698113526553,cp.HAQERs_1,-0.993479900748874,1.2877793368655368,1.362013033153619
HG00362,1000 Genomes (Europeans),1.2831698113526553,cp.HARs_1,2.6975261655611904,1.276428939855845,-1.6395211788945863
HG00364,1000 Genomes (Europeans),0.5584425237527781,cp.HAQERs_1,-0.9162649065908262,0.5671908882307646,-0.6586140373599516
HG00364,1000 Genomes (Europeans),0.5584425237527781,cp.HARs_1,0.7821147623282565,0.5552687674793205,-1.0632645840012813
HG00365,1000 Genomes (Europeans),1.063766429734949,cp.HAQERs_1,-1.1768769252448392,1.0641661887558411,0.18904073863306428
HG00365,1000 Genomes (Europeans),1.063766429734949,cp.HARs_1,1.123152189356312,1.0471501573668132,-0.4227269856225465
HG00366,1000 Genomes (Europeans),-0.5169026482637158,cp.HAQERs_1,-0.42159909298179354,-0.520589539068011,-0.041882551771760076
HG00366,1000 Genomes (Europeans),-0.5169026482637158,cp.HARs_1,-1.6595359984775566,-0.5073980999362208,-0.30910694089729934
HG00367,1000 Genomes (Europeans),-0.12028499906365323,cp.HAQERs_1,-0.9702023662160222,-0.14142394072680367,-0.442459665956495
HG00367,1000 Genomes (Europeans),-0.12028499906365323,cp.HARs_1,-0.960279715551591,-0.11213947078121203,-0.50425166427563906
HG00368,1000 Genomes (Europeans),0.6656269640647103,cp.HAQERs_1,-0.1085786174488791,0.6680562757425319,-0.3891135501712539
HG00368,1000 Genomes (Europeans),0.6656269640647103,cp.HARs_1,-0.04291820624695255,0.6576097795684764,0.07859049635015405
HG00369,1000 Genomes (Europeans),0.903080069050016,cp.HAQERs_1,-0.41926024875690165,0.8907947177712716,0.3996358093326145
HG00369,1000 Genomes (Europeans),0.903080069050016,cp.HARs_1,1.0180890043068738,0.8974138086985024,0.710290240608728
HG00371,1000 Genomes (Europeans),0.310528069804044,cp.HAQERs_1,0.3818926094899302,0.31277829844727495,-1.8259904024782194
HG00371,1000 Genomes (Europeans),0.310528069804044,cp.HARs_1,-1.689221882491704,0.30016426517149514,-0.222246504642016
HG00372,1000 Genomes (Europeans),-0.9021028667256457,cp.HAQERs_1,-0.9246680763139231,-0.9066474562781043,0.5987579239521139
HG00372,1000 Genomes (Europeans),-0.9021028667256457,cp.HARs_1,-0.6891630177480813,-0.910209749345204,0.22735351414508856
HG00373,1000 Genomes (Europeans),-2.268386259319052,cp.HAQERs_1,-0.4108360135517659,-2.264041749577282,-0.10071363888002798
HG00373,1000 Genomes (Europeans),-2.268386259319052,cp.HARs_1,0.07081130769816316,-2.283893702393737,-2.3301059630451175
HG00375,1000 Genomes (Europeans),-0.11657252237932064,cp.HAQERs_1,0.14332439430352234,-0.1205643004950045,0.1392051182926643
HG00375,1000 Genomes (Europeans),-0.11657252237932064,cp.HARs_1,-1.102655393981232,-0.11324898883462159,0.32593456699379614
HG00376,1000 Genomes (Europeans),-0.06645888846943336,cp.HAQERs_1,-0.10308391933044636,-0.05377409788485129,-0.9604374517654518
HG00376,1000 Genomes (Europeans),-0.06645888846943336,cp.HARs_1,1.3920738040814122,-0.07475543014673565,-1.5181638277544705
HG00378,1000 Genomes (Europeans),-1.0756183276705025,cp.HAQERs_1,-0.8598096975293107,-1.0531805343142358,-0.3702205503923677
HG00378,1000 Genomes (Europeans),-1.0756183276705025,cp.HARs_1,-0.5358790695295608,-1.0823832335073158,0.4741245511609934
HG00379,1000 Genomes (Europeans),0.1920776926885022,cp.HAQERs_1,1.7403534882787388,0.2119053578826078,-1.2578734210512748
HG00379,1000 Genomes (Europeans),0.1920776926885022,cp.HARs_1,-2.5823199801737453,0.20246857668407173,-0.7905455372234478
HG00380,1000 Genomes (Europeans),0.955168124826782,cp.HAQERs_1,-0.11007900854713261,0.9654101958720795,0.7728833413944519
HG00380,1000 Genomes (Europeans),0.955168124826782,cp.HARs_1,0.24289648885689738,0.9618803333526282,1.724791388374157
HG00381,1000 Genomes (Europeans),-1.9063937949931744,cp.HAQERs_1,1.7944753871370338,-1.9323223576970185,-1.3119923113326126
HG00381,1000 Genomes (Europeans),-1.9063937949931744,cp.HARs_1,-0.7172240560090727,-1.894899855231722,-0.2012421119947827
HG00382,1000 Genomes (Europeans),-0.5075587613792962,cp.HAQERs_1,0.6365743120006714,-0.476924022447742,-0.019310429201422973
HG00382,1000 Genomes (Europeans),-0.5075587613792962,cp.HARs_1,0.25880855178077855,-0.5123600040192984,1.9562998940419025
HG00383,1000 Genomes (Europeans),0.7890787594859591,cp.HAQERs_1,1.1351449033968444,0.7817577644103206,1.603954818056583
HG00383,1000 Genomes (Europeans),0.7890787594859591,cp.HARs_1,-0.4019900446715456,0.8002695449763212,1.6003326066318577
HG00384,1000 Genomes (Europeans),2.5659740978088466,cp.HAQERs_1,0.7257092819743945,2.581446172316583,-0.08704326651017036
HG00384,1000 Genomes (Europeans),2.5659740978088466,cp.HARs_1,-0.010991948054323387,2.571366648020517,0.30885799837770767
HG01334,1000 Genomes (Europeans),-1.6653373159537777,cp.HAQERs_1,-0.0650300984666395,-1.671223665822712,-0.9225426209535099
HG01334,1000 Genomes (Europeans),-1.6653373159537777,cp.HARs_1,-0.7826259108745754,-1.6576207471101423,0.46196882023860475
HG01500,1000 Genomes (Europeans),0.6239200029600751,cp.HAQERs_1,-0.5645739736147718,0.621786468953118,0.012458810361502506
HG01500,1000 Genomes (Europeans),0.6239200029600751,cp.HARs_1,-2.8237873202637114,0.6288107331808279,-0.6714726421575793
HG01501,1000 Genomes (Europeans),0.14278887676899119,cp.HAQERs_1,0.29732390003638925,0.155318890703343,1.2107110082092734
HG01501,1000 Genomes (Europeans),0.14278887676899119,cp.HARs_1,0.9403389912403969,0.15438533128215617,-0.1013513900749504
HG01503,1000 Genomes (Europeans),-1.32519187150503,cp.HAQERs_1,1.246760005458614,-1.338174236375847,1.0339634636153179
HG01503,1000 Genomes (Europeans),-1.32519187150503,cp.HARs_1,0.9384719141435274,-1.3285327032068561,-0.8171683107510377
HG01504,1000 Genomes (Europeans),0.5290791147350519,cp.HAQERs_1,-0.7793081078570819,0.5031633310418395,1.0241893159182072
HG01504,1000 Genomes (Europeans),0.5290791147350519,cp.HARs_1,-0.9956462280376502,0.5358814347099582,0.3309804675603335
HG01506,1000 Genomes (Europeans),-0.2220833176156898,cp.HAQERs_1,0.2551748493279609,-0.22297164867088146,-1.2922139929373657
HG01506,1000 Genomes (Europeans),-0.2220833176156898,cp.HARs_1,1.4157287451617184,-0.21579486362276068,2.2572806518673687
HG01507,1000 Genomes (Europeans),0.3994728366460301,cp.HAQERs_1,0.9298470206967903,0.38163454631241,1.2688913883726647
HG01507,1000 Genomes (Europeans),0.3994728366460301,cp.HARs_1,0.7303033522933472,0.396877075478477,-1.7438757719907034
HG01509,1000 Genomes (Europeans),0.8737648611533511,cp.HAQERs_1,-0.6995045461326277,0.8814229256458009,0.43633221801237204
HG01509,1000 Genomes (Europeans),0.8737648611533511,cp.HARs_1,1.1779664373787428,0.8511762354119937,1.256181944008914
HG01510,1000 Genomes (Europeans),-0.29389551492614924,cp.HAQERs_1,-0.43512510291681483,-0.3176698019468483,-1.847598329107607
HG01510,1000 Genomes (Europeans),-0.29389551492614924,cp.HARs_1,-1.4731124121081465,-0.27819431084531626,-0.39430308464077957
HG01512,1000 Genomes (Europeans),-0.742775849521907,cp.HAQERs_1,0.668895545906359,-0.7365901375850638,0.48623360632245055
HG01512,1000 Genomes (Europeans),-0.742775849521907,cp.HARs_1,-0.14984708469047667,-0.7521690801107144,0.39237657289608435
HG01513,1000 Genomes (Europeans),0.3989464514060126,cp.HAQERs_1,0.6589574957668177,0.3993077063735772,-1.2948533290431248
HG01513,1000 Genomes (Europeans),0.3989464514060126,cp.HARs_1,0.6395573140481671,0.38253739547218346,1.0892112661828428
HG01515,1000 Genomes (Europeans),0.37117757910254723,cp.HAQERs_1,-0.47795913348440416,0.39550672523878033,0.33361345334120535
HG01515,1000 Genomes (Europeans),0.37117757910254723,cp.HARs_1,0.32418867005842694,0.3721642132615545,0.9732082501378796
HG01516,1000 Genomes (Europeans),0.8543215172260844,cp.HAQERs_1,0.8069850406445851,0.8563571520604947,1.5804168597367703
HG01516,1000 Genomes (Europeans),0.8543215172260844,cp.HARs_1,0.40446569898336565,0.8601485791199438,0.20439828911378238
HG01518,1000 Genomes (Europeans),-0.02028682255499898,cp.HAQERs_1,0.44488804417664607,-0.024402413592379484,0.2439346583246681
HG01518,1000 Genomes (Europeans),-0.02028682255499898,cp.HARs_1,0.5027976215799471,-0.014206859572734924,-0.022187788330567268
HG01519,1000 Genomes (Europeans),-0.9945469937633002,cp.HAQERs_1,-3.006176534039618,-0.9687522751660136,0.3346211376681384
HG01519,1000 Genomes (Europeans),-0.9945469937633002,cp.HARs_1,-0.7741971210232788,-0.9922207040447901,0.3752038219048639
HG01521,1000 Genomes (Europeans),-0.025233837442695167,cp.HAQERs_1,0.24440600288938247,-0.036752623384610314,-1.8709797123632914
HG01521,1000 Genomes (Europeans),-0.025233837442695167,cp.HARs_1,-1.5253887412247153,-0.01112161537067071,0.10344430186754403
HG01522,1000 Genomes (Europeans),0.4644410882384407,cp.HAQERs_1,1.9136596919713393,0.46779496444053986,0.0527478823373204
HG01522,1000 Genomes (Europeans),0.4644410882384407,cp.HARs_1,1.4739783200055365,0.4466537438874671,1.3614027945367557
HG01524,1000 Genomes (Europeans),-0.7351376749352052,cp.HAQERs_1,0.7801288484179405,-0.7472290221158377,-1.6810102342443318
HG01524,1000 Genomes (Europeans),-0.7351376749352052,cp.HARs_1,-0.5450663491311947,-0.7345140482240053,1.0885107324726109
HG01525,1000 Genomes (Europeans),0.7259189310070554,cp.HAQERs_1,-0.7520803767778375,0.7433257345471964,0.8459594763306573
HG01525,1000 Genomes (Europeans),0.7259189310070554,cp.HARs_1,-0.9972485897926752,0.7242660014523238,-1.3499441197200575
HG01527,1000 Genomes (Europeans),-1.3543719619292107,cp.HAQERs_1,-0.8848930528240674,-1.3260898107749701,0.30144382822351035
HG01527,1000 Genomes (Europeans),-1.3543719619292107,cp.HARs_1,-0.27156005498148683,-1.33918369494708,-0.9976982086712155
HG01528,1000 Genomes (Europeans),0.2971969183010983,cp.HAQERs_1,0.075310938606491,0.30024719092746427,1.0284470116850961
HG01528,1000 Genomes (Europeans),0.2971969183010983,cp.HARs_1,-0.6870008626114994,0.3195311700400301,-0.12504874858230666
HG01530,1000 Genomes (Europeans),-0.27182087583312364,cp.HAQERs_1,0.24526824444569667,-0.28568880796335006,1.3155943257966678
HG01530,1000 Genomes (Europeans),-0.27182087583312364,cp.HARs_1,-0.09323085975577416,-0.2566832971258373,-1.30879996699562
